53.0462013278:19.8647984583:11.15:2.48:34.06:18
53.0462057702:19.8647915013:10.76:2.48:34.13:18
53.0462339334:19.8647269607:6.43:2.99:32.56:22
53.0466964468:19.8657420091:9.01:3.42:34.25:28
53.0467465706:19.8672311381:10.02:2.73:35:20
53.0454686657:19.8559036665:9.01:2.73:34.44:24
53.0421240348:19.8629341554:6.58:2.99:33.38:23
53.0208001379:19.875989724:5.59:2.86:31.12:27
53.0135036074:19.891090896:8.4:2.26:33.44:20
53.0134244822:19.891353501:10.89:2.48:35.19:14
53.0129887909:19.8915297724:8.02:2.37:33.25:19
53.0129684228:19.8915418424:7.74:2.6:34.63:18
53.0129802413:19.8915384896:10.02:1.16:36.19:12
53.0128046405:19.8915660661:13.17:0.7:37.25:17
53.0128982663:19.8915418424:11.97:0.66:36.75:16
53.0134885199:19.8911822587:7.22:0.7:35.44:19
53.0136144999:19.890941279:10.38:0.55:35.19:19
53.0104600545:19.8924631812:15.22:0.58:34.81:21
53.0091970693:19.8928056657:14.33:0.62:34.94:21
53.0062075797:19.8716940824:13.99:0.74:33.75:21
53.0056787655:19.867436327:9.79:0.88:33.13:17
53.0055733211:19.8667967878:5.53:1.52:32.13:22
53.0055755004:19.866765691:5.59:1.68:32.19:23
53.0056683719:19.8674514983:9.23:1.37:34:22
53.0056915898:19.8676120117:6.73:1.29:32.56:23
53.005691506:19.8676109221:6.65:1.29:32.56:22
53.0259428546:19.8604496755:5.66:2.48:31.69:24
53.0417799577:19.8679518979:7.22:1.6:31.62:23
53.0330639519:19.9005495384:8.11:1.29:31.81:25
53.0162597448:19.9240198731:8.21:1.37:32.38:25
53.0163666978:19.921970414:6.21:1.52:33.06:20
53.0156251509:19.9218709208:9.12:1.44:35.13:19
53.0152231548:19.9218102358:11.42:1.52:34.56:16
53.0152274296:19.9218223058:11.42:1.52:34.69:16
53.0152297765:19.9218241498:11.42:1.52:34.81:17
53.0147215817:19.9217859283:7.92:1.52:32.94:18
53.0147133674:19.9217625428:7.92:1.44:32.81:18
53.01453894:19.9216587748:4.93:2.15:30.12:23
53.0144987069:19.9216287676:3.14:2.05:29.69:21
53.0143320747:19.9216052983:2.58:1.6:29.5:20
53.0152291898:19.9218732677:4.05:1.6:32.44:17
53.0163703021:19.9226227775:6.5:1.77:33.38:20
53.0162579846:19.9239762034:3.91:1.77:31.5:23
53.0161904264:19.9244976416:6.65:1.6:32.75:24
53.0093163438:19.9204489309:10.26:1.6:33.44:22
53.0201075412:19.9144361727:14.86:1.44:33.25:19
53.0362390168:19.9139865674:10.14:1.37:32.31:19
53.0362682696:19.9138537981:6:1.37:31.31:22
53.0333356932:19.9122131243:7.39:1.6:31.37:23
